120104004000	广开街道
120104005000	万兴街道
120104006000	学府街道
120104007000	向阳路街道
120104008000	嘉陵道街道
120104009000	王顶堤街道
120104010000	水上公园街道
120104011000	体育中心街道
120104012000	华苑街道
120105001000	光复道街道
120105002000	望海楼街道
120105003000	鸿顺里街道
120105004000	新开河街道
120105005000	铁东路街道
120105006000	建昌道街道
120105007000	宁园街道
120105008000	王串场街道
120105009000	江都路街道
120105010000	月牙河街道
120106001000	西于庄街道
120106003000	咸阳北路街道
120106004000	丁字沽街道
120106005000	西沽街道
120106006000	三条石街道
120106008000	邵公庄街道
120106009000	芥园街道
120106010000	铃铛阁街道
120106012000	和苑街道
120110001000	张贵庄街道
120110002000	丰年村街道
120110003000	万新街道
120110004000	无瑕街道
120110005000	新立街道
120110006000	华明街道
120110007000	金钟街道
120110008000	军粮城街道
120110009000	金桥街道
120110010000	华新街道
120110011000	东丽湖街道
120110400000	天津经济技术开发区西区
120110401000	天津航空物流区
120110402000	天津空港经济区
120110403000	东丽区经济技术开发区
120110405000	综合保税区
120110406000	航空新城
120110407000	服务滨海新区建设管理委员会
120111001000	西营门街道
120111002000	李七庄街道
120111003000	赤龙南街道
120111005000	津门湖街道
120111100000	中北镇
120111101000	杨柳青镇
120111102000	辛口镇
120111103000	张家窝镇
120111104000	精武镇
120111105000	大寺镇
120111106000	王稳庄镇
120111400000	天津经济技术开发区微电子小区
120111401000	新技术产业园区
120111450000	西青区开发区
120112001000	双新街道
120112002000	双林街道
120112003000	海棠街道
120112100000	咸水沽镇
120112101000	葛沽镇
120112102000	小站镇
120112103000	双港镇
120112104000	辛庄镇
120112106000	双桥河镇
120112107000	八里台镇
120112108000	北闸口镇
120112403000	长青办事处
120112404000	津南开发区东区
120112405000	津南开发区西区
120112501000	津南国家农业园区
120113001000	果园新村街道
120113002000	集贤里街道
120113003000	普东街道
120113004000	瑞景街道
120113005000	佳荣里街道
120113006000	青源街道
120113007000	广源街道
120113008000	双环邨街道
120113100000	天穆镇
120113101000	北仓镇
120113102000	双街镇
120113103000	双口镇
120113104000	青光镇
120113106000	宜兴埠镇
120113107000	小淀镇
120113108000	大张庄镇
120113111000	西堤头镇
120113400000	科技园区北区
120113401000	科技园区南区
120113402000	天津医药医疗器械工业园
120113403000	天津陆路港物流装备产业园
120113404000	天津风电产业园
120113500000	红旗农场
120113501000	曙光农场
120114001000	杨村街道
120114002000	下朱庄街道
120114003000	东蒲洼街道
120114004000	黄庄街道
120114005000	徐官屯街道
120114006000	运河西街道
120114101000	梅厂镇
120114102000	大碱厂镇
120114103000	崔黄口镇
120114104000	大良镇
120114105000	下伍旗镇
120114106000	南蔡村镇
120114107000	大孟庄镇
120114108000	泗村店镇
120114109000	河西务镇
120114110000	城关镇
120114111000	东马圈镇
120114112000	黄花店镇
120114113000	石各庄镇
120114114000	王庆坨镇
120114115000	汊沽港镇
120114116000	河北屯镇
120114117000	上马台镇
120114118000	大王古庄镇
120114119000	陈咀镇
120114120000	豆张庄镇
120114121000	曹子里镇
120114122000	大黄堡镇
120114123000	高村镇
120114124000	白古屯镇
120114400000	天津经济技术开发区逸仙科学工业园
120114401000	武清经济技术开发区
120114403000	天津京滨工业园
120114404000	天津京津电子商务产业园
120114405000	天津武清汽车产业园
120114406000	天津京津科技谷
120114407000	京津高村科技创新园
120115001000	海滨街道
120115002000	宝平街道
120115003000	钰华街道
120115006000	周良街道
120115007000	潮阳街道
120115008000	朝霞街道
120115101000	大口屯镇
120115103000	王卜庄镇
120115104000	方家庄镇
120115105000	林亭口镇
120115106000	八门城镇
120115107000	大钟庄镇
120115108000	新安镇
120115111000	霍各庄镇
120115113000	新开口镇
120115115000	大唐庄镇
120115119000	牛道口镇
120115120000	史各庄镇
120115121000	郝各庄镇
120115123000	牛家牌镇
120115124000	尔王庄镇
120115125000	黄庄镇
120115126000	口东镇
120115127000	大白庄镇
120115456000	宝坻经济开发区
120115457000	京津中关村科技城
120116001000	塘沽街道
120116005000	杭州道街道
120116006000	新河街道
120116007000	大沽街道
120116008000	新北街道
120116009000	北塘街道
120116011000	胡家园街道
120116012000	新港街道
120116013000	新村街道
120116014000	天津经济技术开发区东区泰达街道
120116031000	汉沽街道
120116032000	寨上街道
120116033000	茶淀街道
120116051000	大港街道
120116053000	古林街道
120116054000	海滨街道
120116100000	新城镇
120116135000	杨家泊镇
120116156000	太平镇
120116157000	小王庄镇
120116158000	中塘镇
120116400000	天津经济技术开发区（其他片区）
120116401000	天津港保税区
120116402000	天津滨海新区高新技术产业开发区
120116403000	东疆保税港区
120116406000	中新天津生态城
120117001000	芦台街道
120117002000	桥北街道
120117102000	宁河镇
120117103000	苗庄镇
120117104000	丰台镇
120117105000	岳龙镇
120117106000	板桥镇
120117107000	潘庄镇
120117109000	造甲城镇
120117110000	七里海镇
120117111000	大北涧沽镇
120117112000	东棘坨镇
120117113000	北淮淀镇
120117114000	俵口镇
120117115000	廉庄镇
120117400000	宁河区贸易开发区
120117401000	宁河区经济开发区
120117402000	天津未来科技城天津经济技术开发区片区
120117403000	天津未来科技城滨海高新区片区
120117451000	天津未来科技城宁河片区现代产业区组团
120117452000	天津未来科技城宁河片区潘庄工业区组团
120117453000	天津未来科技城宁河片区北淮淀组团
120118001000	华康街道
120118002000	朝阳街道
120118100000	静海镇
120118101000	唐官屯镇
120118102000	独流镇
120118103000	王口镇
120118104000	台头镇
120118105000	子牙镇
120118106000	陈官屯镇
120118107000	中旺镇
120118108000	大邱庄镇
120118109000	蔡公庄镇
120118110000	梁头镇
120118111000	团泊镇
120118112000	双塘镇
120118113000	大丰堆镇
120118114000	沿庄镇
120118115000	西翟庄镇
120118200000	良王庄乡
120118201000	杨成庄乡
120118400000	天津静海经济开发区
120118402000	天津子牙循环经济产业区
120118403000	团泊新城
120119001000	文昌街道
120119100000	渔阳镇
120119101000	洇溜镇
120119102000	官庄镇
120119103000	马伸桥镇
120119104000	下营镇
120119105000	邦均镇
120119106000	别山镇
120119108000	尤古庄镇
120119109000	上仓镇
120119111000	下仓镇
120119112000	罗庄子镇
120119113000	白涧镇
120119115000	侯家营镇
120119116000	桑梓镇
120119117000	东施古镇
120119118000	下窝头镇
120119119000	杨津庄镇
120119120000	出头岭镇
120119121000	西龙虎峪镇
120119122000	穿芳峪镇
120119123000	东二营镇
120119124000	许家台镇
120119125000	礼明庄镇
120119126000	东赵各庄镇
120119127000	州河湾镇
120119203000	孙各庄乡
120119401000	天津市蓟州区京津州河科技产业园管理委员会
130102001000	建北街道
130102002000	青园街道
130102003000	广安街道
130102004000	育才街道
130102005000	跃进街道
130102007000	河东街道
130102010000	长丰街道
130102011000	谈固街道
130102012000	中山东路街道
130102013000	阜康街道
130102014000	建安街道
130102015000	胜利北街道
130102100000	西兆通镇
130102101000	南村镇
130102102000	高营镇
130102103000	桃园镇
130104001000	东里街道
130104002000	中山街道
130104004000	南长街道
130104005000	维明街道
130104007000	友谊街道
130104008000	红旗街道
130104009000	新石街道
130104010000	苑东街道
130104011000	西里街道
130104012000	振头街道
130104013000	留营街道
130104014000	长兴街道
130104015000	彭后街道
130104016000	东风街道
130104017000	东华街道
130104018000	休门街道
130104019000	汇通街道
130105001000	革新街街道
130105003000	新华路街道
130105004000	宁安街道
130105005000	东焦街道
130105006000	西苑街道
130105007000	合作路街道
130105008000	联盟街道
130105009000	石岗街道
130105011000	天苑街道
130105012000	北苑街道
130105013000	赵陵铺路街道
130105014000	西三庄街道
130105015000	大郭街道
130105016000	杜北街道
130105017000	赵佗路街道
130107001000	矿市街道
130107002000	四微街道
130107100000	贾庄镇
130107101000	凤山镇
130107200000	横涧乡
130108001000	裕兴街道
130108002000	裕强街道
130108003000	东苑街道
130108004000	建通街道
130108005000	槐底街道
130108006000	裕华路街道
130108007000	裕东街道
130108008000	裕翔街道
130108009000	建华南街道
130108101000	方村镇
130109100000	廉州镇
130109101000	兴安镇
130109102000	贾市庄镇
130109103000	南营镇
130109104000	梅花镇
130109105000	岗上镇
130109107000	南董镇
130109108000	张家庄镇
130109109000	南孟镇
130109110000	增村镇
130109111000	常安镇
130109112000	西关镇
130109200000	九门回族乡
130109500000	石家庄经济技术开发区
130110100000	获鹿镇
130110101000	铜冶镇
130110102000	寺家庄镇
130110103000	上庄镇
130110104000	李村镇
130110105000	宜安镇
130110106000	黄壁庄镇
130110107000	大河镇
130110108000	山尹村镇
130110200000	石井乡
130110201000	白鹿泉乡
130110202000	上寨乡
130110500000	河北鹿泉经济开发区
130111100000	栾城镇
130111103000	冶河镇
130111104000	窦妪镇
130111105000	楼底镇
130111200000	南高乡
130111201000	柳林屯乡
130111202000	西营乡
130121100000	微水镇
130121101000	上安镇
130121102000	天长镇
130121103000	秀林镇
130121104000	南峪镇
130121105000	威州镇
130121106000	小作镇
130121107000	南障城镇
130121108000	苍岩山镇
130121109000	测鱼镇
130121200000	吴家窑乡
130121201000	北正乡
130121202000	于家乡
130121203000	孙庄乡
130121204000	南陉乡
130121205000	辛庄乡
130121206000	南王庄乡
130123001000	诸福屯街道
130123002000	三里屯街道
130123100000	正定镇
130123102000	新城铺镇
130123103000	新安镇
130123104000	南岗镇
130123105000	曲阳桥镇
130123200000	南牛乡
130123201000	南楼乡
130123202000	西平乐乡
130125100000	龙州镇
130125101000	南桥镇
130125102000	上碑镇
130125103000	口头镇
130125200000	独羊岗乡
130125201000	安香乡
130125202000	只里乡
130125203000	市同乡
130125204000	翟营乡
130125205000	城寨乡
130125206000	上方乡
130125207000	玉亭乡
130125208000	北河乡
130125209000	上闫庄乡
130125210000	九口子乡
130125400000	开发区
130126100000	灵寿镇
130126101000	青同镇
130126102000	塔上镇
130126103000	陈庄镇
130126104000	慈峪镇
130126105000	岔头镇
130126200000	三圣院乡
130126201000	北洼乡
130126202000	牛城乡
130126203000	狗台乡
130126204000	南寨乡
130126205000	南燕川乡
130126206000	北谭庄乡
130126207000	寨头乡
130126208000	南营乡
130127100000	高邑镇
130127101000	大营镇
130127102000	富村镇
130127103000	万城镇
130127104000	中韩镇
130128100000	深泽镇
130128101000	铁杆镇
130128102000	赵八镇
130128103000	大桥头镇
130128200000	白庄乡
130128201000	留村乡
130129100000	赞皇镇
130129101000	院头镇
130129102000	南邢郭镇
130129103000	嶂石岩镇
130129200000	西龙门乡
130129202000	南清河乡
130129203000	西阳泽乡
130129204000	土门乡
130129205000	黄北坪乡
130129207000	许亭乡
130129208000	张楞乡
130130100000	无极镇
130130101000	七汲镇
130130102000	张段固镇
130130103000	北苏镇
130130104000	郭庄镇
130130105000	大陈镇
130130200000	高头回族乡
130130201000	郝庄乡
130130202000	东侯坊乡
130130203000	里城道乡
130130204000	南流乡
130131100000	平山镇
130131101000	东回舍镇
130131102000	温塘镇
130131103000	南甸镇
130131104000	岗南镇
130131105000	古月镇
130131106000	下槐镇
130131107000	孟家庄镇
130131108000	小觉镇
130131109000	蛟潭庄镇
130131110000	西柏坡镇
130131111000	下口镇
130131200000	西大吾乡
130131201000	上三汲乡
130131202000	两河乡
130131203000	东王坡乡
130131204000	苏家庄乡
130131205000	宅北乡
130131207000	北冶乡
130131209000	上观音堂乡
130131210000	杨家桥乡
130131211000	营里乡
130131212000	合河口乡
130132001000	城区街道
130132100000	槐阳镇
130132101000	殷村镇
130132102000	南佐镇
130132103000	宋曹镇
130132104000	南因镇
130132105000	姬村镇
130132106000	北褚镇
130132107000	马村镇
130132201000	东张乡
130132202000	赵同乡
130132204000	苏村乡
130132205000	苏阳乡
130132206000	北正乡
130132207000	前仙乡
130132208000	黑水河乡
130133100000	赵州镇
130133101000	范庄镇
130133102000	北王里镇
130133103000	新寨店镇
130133104000	韩村镇
130133105000	南柏舍镇
130133106000	沙河店镇
130133107000	王西章镇
130133200000	前大章乡
130133201000	谢庄乡
130133202000	高村乡
130171010000	长江街道
130171011000	太行街道
130171100000	宋营镇
130171101000	郄马镇
130172100000	丘头镇
130181100000	辛集镇
130181101000	旧城镇
130181102000	张古庄镇
130181103000	位伯镇
130181104000	新垒头镇
130181105000	新城镇
130181106000	南智邱镇
130181107000	王口镇
130181200000	天宫营乡
130181201000	前营乡
130181202000	马庄乡
130181203000	和睦井乡
130181204000	田家庄乡
130181205000	中里厢乡
130181206000	小辛庄乡
130181500000	辛集经济开发区
130183100000	晋州镇
130183101000	总十庄镇
130183102000	营里镇
130183103000	桃园镇
130183104000	东卓宿镇
130183105000	马于镇
130183106000	小樵镇
130183107000	槐树镇
130183108000	东里庄镇
130183201000	周家庄乡
130184001000	长寿街道
130184101000	化皮镇
130184102000	承安镇
130184103000	正莫镇
130184104000	南大岳镇
130184105000	杜固镇
130184106000	邯邰镇
130184107000	东王镇
130184108000	马头铺镇
130184200000	协神乡
130184201000	木村乡
130184202000	彭家庄回族乡
130202001000	学院南路街道
130202002000	友谊街道
130202003000	广场街道
130202004000	永红桥街道
130202005000	小山街道
130202006000	文化北后街街道
130202007000	钱家营矿区街道
130202008000	惠民道街道
130202009000	梁家屯路街道
130202102000	稻地镇
130202200000	女织寨乡
130203001000	乔屯街道
130203002000	文化路街道
130203003000	钓鱼台街道
130203004000	东新村街道
130203005000	缸窑街道
130203006000	机场路街道
130203007000	河北路街道
130203008000	龙东街道
130203009000	大里街道
130203010000	光明街道
130203011000	翔云道街道
130203100000	韩城镇
130203101000	果园镇
130204001000	林西街道
130204002000	唐家庄街道
130204003000	古冶街道
130204004000	赵各庄街道
130204007000	京华街道
130204100000	范各庄镇
130204101000	卑家店镇
130204201000	王辇庄乡
130204202000	习家套乡
130204203000	大庄坨乡
130205001000	马家沟街道
130205002000	开平街道
130205003000	税务庄街道
130205005000	陡电街道
130205006000	荆各庄街道
130205100000	开平镇
130205101000	栗园镇
130205102000	郑庄子镇
130205103000	双桥镇
130205104000	洼里镇
130205105000	越河镇
130207103000	小集镇
130207104000	黄各庄镇
130207105000	西葛镇
130207106000	大新庄镇
130207107000	钱营镇
130207108000	唐坊镇
130207109000	王兰庄镇
130207110000	柳树瞿阝镇
130207111000	黑沿子镇
130207113000	胥各庄镇
130207114000	大齐各庄镇
130207115000	岔河镇
130207201000	南孙庄乡
130207202000	东田庄乡
130207203000	尖字沽乡
130208001000	太平路街道
130208002000	燕山路街道
130208003000	浭阳街道
130208100000	丰润镇
130208102000	任各庄镇
130208103000	左家坞镇
130208104000	泉河头镇
130208105000	王官营镇
130208106000	火石营镇
130208109000	新军屯镇
130208110000	小张各庄镇
130208111000	丰登坞镇
130208112000	李钊庄镇
130208113000	白官屯镇
130208114000	石各庄镇
130208115000	沙流河镇
130208116000	七树庄镇
130208117000	杨官林镇
130208118000	银城铺镇
130208119000	常庄镇
130208202000	姜家营乡
130208205000	欢喜庄乡
130208208000	刘家营乡
130209100000	唐海镇
130209112000	滨海镇
130209113000	柳赞镇
130209401000	一农场
130209403000	三农场
130209404000	四农场
130209405000	五农场
130209406000	六农场
130209407000	七农场
130209408000	八农场
130209409000	九农场
130209410000	十农场
130209411000	十一农场
130209412000	八里滩养殖场
130209413000	十里海养殖场
130209450000	南堡经济开发区
130209451000	曹妃甸工业区
130209452000	曹妃甸新城
130224001000	友谊路街道
130224100000	倴城镇
130224101000	宋道口镇
130224102000	长凝镇
130224103000	胡各庄镇
130224104000	坨里镇
130224105000	姚王庄镇
130224106000	司各庄镇
130224107000	安各庄镇
130224108000	扒齿港镇
130224109000	程庄镇
130224110000	青坨营镇
130224111000	柏各庄镇
130224114000	南堡镇
130224115000	方各庄镇
130224116000	东黄坨镇
130224117000	马城镇
130225001000	乐安街道
130225100000	乐亭镇
130225101000	汤家河镇
130225102000	胡家坨镇
130225104000	闫各庄镇
130225105000	马头营镇
130225106000	新寨镇
130225107000	汀流河镇
130225108000	姜各庄镇
130225109000	毛庄镇
130225110000	中堡镇
130225111000	大相各庄镇
130225201000	庞各庄乡
130225203000	古河乡
130225453000	河北乐亭经济开发区
130225454000	乐亭县城区工业聚集区
130227001000	栗乡街道
130227100000	兴城镇
130227101000	金厂峪镇
130227102000	洒河桥镇
130227103000	太平寨镇
130227104000	罗家屯镇
130227105000	东荒峪镇
130227106000	新集镇
130227107000	三屯营镇
130227108000	滦阳镇
130227109000	汉儿庄镇
130227110000	新庄子镇
130227111000	东莲花院镇
130227200000	白庙子乡
130227201000	上营乡
130227203000	渔户寨乡
130227204000	旧城乡
130227205000	尹庄乡
130227450000	栗乡工业产业聚集区
130229001000	无终街道
130229100000	玉田镇
130229101000	亮甲店镇
130229102000	鸦鸿桥镇
130229103000	窝洛沽镇
130229104000	石臼窝镇
130229105000	虹桥镇
130229106000	散水头镇
130229107000	林南仓镇
130229108000	林西镇
130229109000	杨家板桥镇
130229110000	彩亭桥镇
130229111000	孤树镇
130229112000	大安镇镇
130229113000	唐自头镇
130229114000	郭家屯镇
130229115000	杨家套镇
130229116000	陈家铺镇
130229201000	林头屯乡
130229203000	潮洛窝乡
130229205000	郭家桥乡
130229400000	河北玉田经济开发区
130229401000	河北唐山国家农业科技园区
130271100000	海北镇
130271450000	新华路街道
130272101000	汉丰镇
130272451000	兴农街道
130272452000	振兴街道
130273001000	街道
130273101000	老庄子镇
130273401000	庆北办事处
130273402000	三女河办事处
130274103000	王滩镇
130274451000	社区管理服务中心
130274452000	唐山湾国际旅游岛
130274455000	大清河
130281001000	华明路街道
130281002000	文化路街道
130281100000	遵化镇
130281101000	堡子店镇
130281102000	马兰峪镇
130281103000	平安城镇
130281104000	东新庄镇
130281105000	新店子镇
130281106000	党峪镇
130281107000	地北头镇
130281108000	东旧寨镇
130281109000	铁厂镇
130281110000	苏家洼镇
130281111000	建明镇
130281112000	石门镇
130281113000	崔家庄镇
130281200000	西留村乡
130281202000	兴旺寨乡
130281203000	西下营满族乡
130281204000	汤泉满族乡
130281205000	东陵满族乡
130281206000	刘备寨乡
130281207000	团瓢庄乡
130281208000	娘娘庄乡
130281209000	西三里乡
130281210000	侯家寨乡
130281211000	小厂乡
130283001000	永顺街道
130283002000	兴安街道
130283003000	滨河街道
130283004000	杨店子街道
130283101000	夏官营镇
130283102000	杨各庄镇
130283103000	建昌营镇
130283104000	赵店子镇
130283105000	野鸡坨镇
130283106000	大崔庄镇
130283108000	蔡园镇
130283109000	马兰庄镇
130283110000	沙河驿镇
130283111000	木厂口镇
130283112000	上射雁庄镇
130283113000	太平庄镇
130283114000	扣庄镇
130283115000	大五里镇
130283116000	五重安镇
130283117000	彭店子镇
130283118000	阎家店镇
130284001000	滦河街道
130284002000	古城街道
130284003000	滦城路街道
130284004000	响嘡街道
130284102000	东安各庄镇
